ID,Process ID,Process Name,Host Name,Kernel Name,Context,Stream,Block Size,Grid Size,Device,CC,Section Name,Metric Name,Metric Unit,Metric Value,Rule Name,Rule Type,Rule Description
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Command line profiler metrics,l1tex__t_bytes.sum,byte,"2,101,248",,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Command line profiler metrics,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,%,1.00,,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Command line profiler metrics,lts__t_bytes.sum,byte,"4,715,712",,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Command line profiler metrics,lts__throughput.avg.pct_of_peak_sustained_elapsed,%,4.39,,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,"30,249.33",,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,"1,184,576,023.39",,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,512,,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0,,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0,,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0,,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,"557,056",,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,0,,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,128,,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0,,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,"16,384",,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0,,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Command line profiler metrics,sm__throughput.avg.pct_of_peak_sustained_elapsed,%,0.49,,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Launch Statistics,Registers Per Thread,register/thread,26,,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Launch Statistics,Threads,thread,"4,096",,,
20,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(8, 1, 1)",0,8.0,Occupancy,Achieved Occupancy,%,24.97,,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,dram__bytes.sum,byte,"2,994,688",,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,%,5.20,,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,,0,,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,,"8,448",,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,%,0.08,,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,l1tex__t_bytes.sum,byte,"16,785,408",,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,%,5.20,,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,lts__t_bytes.sum,byte,"4,171,104",,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,lts__throughput.avg.pct_of_peak_sustained_elapsed,%,1.74,,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,"94,973.89",,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,"1,147,249,334.28",,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0,,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0,,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0,,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0,,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,"524,288",,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,"5,120",,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,0,,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0,,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0,,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0,,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__throughput.avg.pct_of_peak_sustained_elapsed,%,3.80,,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Launch Statistics,Registers Per Thread,register/thread,38,,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Launch Statistics,Threads,thread,"262,144",,,
21,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Occupancy,Achieved Occupancy,%,7.26,,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,dram__bytes.sum,byte,"2,097,280",,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,%,2.96,,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,,0,,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,,"17,024",,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,%,0.19,,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,l1tex__t_bytes.sum,byte,"17,857,600",,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,%,2.96,,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,lts__t_bytes.sum,byte,"3,938,336",,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,lts__throughput.avg.pct_of_peak_sustained_elapsed,%,1.54,,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,"81,406.52",,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,"1,115,769,168.29",,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0,,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0,,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0,,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0,,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,"557,568",,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,"11,520",,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,0,,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0,,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0,,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0,,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__throughput.avg.pct_of_peak_sustained_elapsed,%,4.31,,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Launch Statistics,Registers Per Thread,register/thread,38,,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Launch Statistics,Threads,thread,"262,144",,,
22,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Occupancy,Achieved Occupancy,%,10.14,,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,dram__bytes.sum,byte,"2,952,448",,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,%,7.80,,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,,0,,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,,"8,704",,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,%,0.25,,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,l1tex__t_bytes.sum,byte,"16,793,600",,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,%,7.80,,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,lts__t_bytes.sum,byte,"4,498,752",,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,lts__throughput.avg.pct_of_peak_sustained_elapsed,%,4.16,,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,"32,223.87",,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,"1,153,489,059.65",,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0,,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0,,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0,,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0,,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,"524,288",,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,"20,480",,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,0,,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0,,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0,,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0,,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Command line profiler metrics,sm__throughput.avg.pct_of_peak_sustained_elapsed,%,7.67,,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Launch Statistics,Registers Per Thread,register/thread,38,,,
23,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(128, 8, 1)",0,8.0,Launch Statistics,Threads,thread,"262,144",,,
